Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInQPC,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartQPC,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080989799867,NA,16.48730000000000,16.69140000000000,15.72460000000000,49.17700000000000,65.5523,1080989790767,16.6346,0.9100,15.7246,33.4079,16.6791,0.5133,16.1658,-0.0674,14001.0681,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080989967792,NA,16.79250000000000,16.67380000000000,15.59870000000000,49.08680000000000,65.4336,1080989957113,16.6666,1.0679,15.5987,33.4524,16.7023,0.4902,16.2121,-0.0392,14017.7027,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080990132992,NA,16.52000000000000,16.63280000000000,15.72740000000000,49.23520000000000,65.5464,1080990123779,16.6487,0.9213,15.7274,33.4881,16.6684,0.5311,16.1373,0.0338,14034.3693,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080990299076,NA,16.60840000000000,16.66830000000000,15.81710000000000,49.23060000000000,65.6063,1080990290266,16.6981,0.8810,15.8171,33.5078,16.6038,0.6960,15.9078,-0.0196,14051.0180,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080990466730,NA,16.76540000000000,16.68940000000000,15.94590000000000,49.15800000000000,65.5303,1080990457247,16.8942,0.9483,15.9459,33.4135,16.6928,0.5829,16.1099,0.0087,14067.7161,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080990639525,NA,17.27950000000000,16.65260000000000,15.08730000000000,48.60140000000001,64.9034,1080990626189,16.4209,1.3336,15.0873,33.2121,16.7229,0.5430,16.1799,0.2416,14084.6103,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080990800516,NA,16.09910000000000,16.66990000000000,15.63040000000000,49.11240000000000,65.4742,1080990790398,16.6422,1.0118,15.6304,33.5141,16.6101,0.5413,16.0688,-0.2490,14101.0312,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080990965959,NA,16.54430000000000,16.66230000000000,15.82050000000000,49.25460000000000,65.5922,1080990956820,16.7344,0.9139,15.8205,33.4820,16.6865,0.5458,16.1407,-0.0201,14117.6734,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080991136260,NA,17.03010000000000,16.66090000000000,15.41110000000000,48.88270000000000,65.2230,1080991124164,16.6207,1.2096,15.4111,33.4341,16.6582,0.6660,15.9922,0.0735,14134.4078,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080991299747,NA,16.34870000000000,16.67350000000000,15.75680000000000,49.20550000000000,65.5478,1080991290371,16.6944,0.9376,15.7568,33.4716,16.6715,0.6743,15.9972,-0.0528,14151.0285,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080991469449,NA,16.97020000000000,16.66050000000000,15.45720000000000,48.89320000000000,65.2381,1080991457315,16.6706,1.2134,15.4572,33.4487,16.6579,0.6745,15.9834,0.0339,14167.7229,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080991635594,NA,16.61450000000000,16.67180000000000,15.50220000000000,48.92320000000000,65.2954,1080991624021,16.6595,1.1573,15.5022,33.4360,16.6445,0.8584,15.7861,-0.0012,14184.3935,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080991802776,NA,16.71820000000000,16.66340000000000,15.47160000000000,48.93220000000000,65.2406,1080991790616,16.6876,1.2160,15.4716,33.4210,16.7272,0.8770,15.8502,-0.0039,14201.0530,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080991969745,NA,16.69690000000000,16.66480000000000,15.42180000000000,48.88140000000000,65.2085,1080991957492,16.6471,1.2253,15.4218,33.4606,16.6461,0.8926,15.7535,0.0228,14217.7406,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080992136496,NA,16.67510000000000,16.67310000000000,15.42040000000000,48.88860000000000,65.2065,1080992123963,16.6737,1.2533,15.4204,33.4596,16.6823,0.6987,15.9836,-0.0260,14234.3877,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080992302029,NA,16.55330000000000,16.65710000000000,15.50870000000000,48.99050000000000,65.3103,1080992290700,16.6416,1.1329,15.5087,33.4682,16.6552,0.7087,15.9465,0.0166,14251.0614,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080992468533,NA,16.65040000000000,16.65930000000000,15.56910000000000,48.97800000000000,65.3192,1080992457116,16.7108,1.1417,15.5691,33.4818,16.6379,0.6358,16.0021,-0.0177,14267.7030,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080992636937,NA,16.84040000000000,16.67440000000000,15.35570000000000,48.77710000000000,65.1532,1080992624224,16.6270,1.2713,15.3557,33.4089,16.6395,0.4832,16.1563,0.0364,14284.4138,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080992800167,NA,16.32300000000000,16.66010000000000,15.67660000000000,49.15890000000000,65.4903,1080992790494,16.6439,0.9673,15.6766,33.4214,16.7048,0.6358,16.0690,-0.0331,14301.0408,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080992964852,NA,16.46850000000000,16.67290000000000,15.86810000000000,49.32760000000000,65.6947,1080992956933,16.6600,0.7919,15.8681,33.4823,16.6372,0.5236,16.1136,-0.0290,14317.6847,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080993135329,NA,17.04770000000000,16.66500000000000,15.49510000000000,48.96970000000000,65.3120,1080993123533,16.6747,1.1796,15.4951,33.4595,16.6898,0.8496,15.8402,-0.0050,14334.3447,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080993299902,NA,16.45730000000000,16.66400000000000,15.69400000000000,49.15770000000001,65.5187,1080993290280,16.6562,0.9622,15.6940,33.4746,16.6453,0.5280,16.1173,0.0107,14351.0194,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080993468621,NA,16.87190000000000,16.66510000000000,15.52080000000000,48.94160000000000,65.3119,1080993456842,16.6987,1.1779,15.5208,33.4637,16.6558,0.4957,16.1601,-0.0089,14367.6756,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080993635230,NA,16.66090000000000,16.67770000000000,15.49950000000000,48.95390000000000,65.3287,1080993623829,16.6396,1.1401,15.4995,33.4208,16.6732,0.6066,16.0666,0.0210,14384.3743,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080993798184,NA,16.29540000000000,16.67080000000000,15.89250000000000,49.36330000000000,65.7041,1080993790225,16.6884,0.7959,15.8925,33.4544,16.7048,0.6733,16.0315,-0.0312,14401.0139,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080993968439,NA,17.02550000000000,16.65280000000000,15.54170000000000,49.03190000000000,65.3314,1080993957109,16.6747,1.1330,15.5417,33.4708,16.6941,0.5293,16.1648,0.0356,14417.7023,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080994135279,NA,16.68400000000000,16.66870000000000,15.50560000000000,48.95950000000001,65.3161,1080994123856,16.6479,1.1423,15.5056,33.4902,16.6116,0.5390,16.0726,0.0060,14434.3770,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080994301279,NA,16.60000000000000,16.66920000000000,15.59310000000000,49.03730000000000,65.3853,1080994290335,16.6875,1.0944,15.5931,33.4539,16.6778,0.7815,15.8963,-0.0213,14451.0249,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080994466755,NA,16.54760000000000,16.69530000000000,15.68410000000000,49.11910000000000,65.5330,1080994457210,16.6386,0.9545,15.6841,33.4442,16.6294,0.8340,15.7954,-0.0078,14467.7124,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080994635580,NA,16.88250000000000,16.67990000000000,15.47350000000000,48.97070000000000,65.3304,1080994623596,16.6719,1.1984,15.4735,33.4350,16.7341,0.4750,16.2591,-0.0413,14484.3510,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080994802289,NA,16.67090000000000,16.62410000000000,15.46320000000000,49.04910000000000,65.2836,1080994790315,16.6606,1.1974,15.4632,33.4972,16.7493,0.5644,16.1849,0.0478,14501.0229,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080994965543,NA,16.32540000000000,16.66230000000000,15.84510000000000,49.27020000000000,65.6205,1080994956921,16.7073,0.8622,15.8451,33.5859,16.5465,0.4890,16.0575,-0.0017,14517.6835,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080995132626,NA,16.70830000000000,16.68870000000000,15.81900000000000,49.21170000000000,65.6009,1080995123994,16.6822,0.8632,15.8190,33.4251,16.6498,0.5347,16.1151,0.0186,14534.3908,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080995300261,NA,16.76350000000000,16.65220000000000,15.67150000000000,49.14260000000000,65.4896,1080995290816,16.6160,0.9445,15.6715,33.3927,16.6944,0.4771,16.2173,0.0300,14551.0730,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080995467687,NA,16.74260000000000,16.66090000000000,15.58520000000000,49.05770000000000,65.4079,1080995456976,16.6563,1.0711,15.5852,33.4711,16.6577,0.4975,16.1602,-0.0449,14567.6890,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080995631254,NA,16.35670000000000,16.66440000000000,15.92340000000000,49.37530000000000,65.7156,1080995623539,16.6949,0.7715,15.9234,33.4725,16.6743,0.5427,16.1316,-0.0081,14584.3453,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080995798267,NA,16.70130000000000,16.67610000000000,15.86370000000000,49.30790000000000,65.6904,1080995790488,16.6416,0.7779,15.8637,33.4519,16.6339,0.6438,15.9901,0.0188,14601.0402,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080995966373,NA,16.81060000000000,16.68940000000000,15.71880000000000,49.20490000000000,65.5692,1080995956904,16.6657,0.9469,15.7188,33.4442,16.7076,0.7778,15.9298,-0.0478,14617.6818,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080996132391,NA,16.60180000000000,16.67830000000000,15.78160000000000,49.35430000000000,65.6457,1080996123561,16.6646,0.8830,15.7816,33.4861,16.7512,0.6092,16.1420,-0.0126,14634.3475,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080996300020,NA,16.76290000000000,16.63720000000000,15.74700000000000,49.26580000000001,65.5200,1080996290207,16.7283,0.9813,15.7470,33.5727,16.6744,0.6469,16.0275,0.0274,14651.0121,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080996470469,NA,17.04490000000000,16.67110000000000,15.36210000000000,48.79120000000000,65.1462,1080996457490,16.6600,1.2979,15.3621,33.5188,16.5703,0.7507,15.8196,0.0572,14667.7404,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080996636721,NA,16.62520000000000,16.66270000000000,15.52420000000000,48.87190000000000,65.1837,1080996624090,16.7873,1.2631,15.5242,33.4291,16.7059,0.5448,16.1611,-0.0027,14684.4004,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080996806926,NA,17.02050000000000,16.67320000000000,15.01440000000000,48.48780000000000,64.8364,1080996791963,16.5107,1.4963,15.0144,33.3477,16.6364,0.5058,16.1306,0.1141,14701.1877,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080996965705,NA,15.87790000000000,16.65340000000000,15.80140000000000,49.28590000000001,65.6119,1080996957070,16.6649,0.8635,15.8014,33.4734,16.6760,0.5810,16.0950,-0.1427,14717.6984,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080997132611,NA,16.69060000000000,16.67060000000000,15.79810000000000,49.25890000000000,65.5919,1080997123719,16.6873,0.8892,15.7981,33.4845,16.6636,0.6089,16.0547,-0.0057,14734.3633,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080997302180,NA,16.95690000000000,16.66300000000000,15.51000000000000,48.95560000000000,65.2980,1080997290592,16.6688,1.1588,15.5100,33.4608,16.6536,0.4902,16.1634,0.0243,14751.0506,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080997466153,NA,16.39730000000000,16.65970000000000,15.76640000000000,49.21650000000000,65.5604,1080997457280,16.6537,0.8873,15.7664,33.4456,16.6582,0.7188,15.9394,0.0091,14767.7194,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080997631879,NA,16.57260000000000,16.66280000000000,15.84410000000000,49.30010000000000,65.6506,1080997623817,16.6503,0.8062,15.8441,33.4501,16.6562,0.4726,16.1836,-0.0091,14784.3731,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080997800030,NA,16.81510000000000,16.71550000000000,15.70200000000000,49.14810000000000,65.5510,1080997790320,16.6730,0.9710,15.7020,33.4560,16.6631,0.4805,16.1826,-0.0652,14801.0234,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080997963488,NA,16.34580000000000,16.62780000000000,16.00700000000000,49.55860000000001,65.8330,1080997957050,16.6508,0.6438,16.0070,33.4461,16.7563,0.7934,15.9629,0.0452,14817.6964,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080998132037,NA,16.85490000000000,16.65840000000000,15.83730000000000,49.27940000000000,65.6365,1080998123558,16.6852,0.8479,15.8373,33.5516,16.5757,0.6934,15.8823,-0.0076,14834.3472,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080998302966,NA,17.09290000000000,16.65940000000000,15.49860000000000,48.86800000000000,65.2030,1080998290410,16.7542,1.2556,15.4986,33.4421,16.6815,0.6716,16.0099,0.0258,14851.0324,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080998472808,NA,16.98420000000000,16.66370000000000,15.09550000000000,48.50050000000000,64.8825,1080998457952,16.5811,1.4856,15.0955,33.3694,16.6167,0.5889,16.0278,0.0905,14867.7866,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080998635174,NA,16.23660000000000,16.68220000000000,15.53120000000000,48.95300000000000,65.3281,1080998623763,16.6723,1.1411,15.5312,33.4050,16.6891,0.4681,16.2210,-0.1011,14884.3677,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080998800167,NA,16.49930000000000,16.66400000000000,15.65300000000000,49.14600000000000,65.4928,1080998790486,16.6211,0.9681,15.6530,33.4218,16.6923,0.8223,15.8700,0.0083,14901.0400,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080998964510,NA,16.43430000000000,16.65580000000000,15.89360000000000,49.35460000000000,65.7143,1080998956697,16.6749,0.7813,15.8936,33.4930,16.6429,0.4979,16.1450,-0.0347,14917.6611,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080999136660,NA,17.21500000000000,16.72570000000000,15.37210000000000,48.81050000000000,65.2250,1080999123446,16.6935,1.3214,15.3721,33.4610,16.6709,0.6357,16.0352,-0.0508,14934.3360,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080999299967,NA,16.33070000000000,16.64480000000000,15.71380000000000,49.26760000000000,65.5391,1080999290381,16.6724,0.9586,15.7138,33.4384,16.7878,0.5900,16.1978,0.0487,14951.0295,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080999469704,NA,16.97370000000000,16.63220000000000,15.37830000000000,48.90680000000000,65.1976,1080999457105,16.6382,1.2599,15.3783,33.5538,16.6129,0.5522,16.0607,0.0402,14967.7019,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080999633365,NA,16.36610000000000,16.66360000000000,15.76920000000000,49.11280000000000,65.4951,1080999623487,16.7570,0.9878,15.7692,33.5285,16.5721,0.5121,16.0600,-0.0254,14984.3401,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080999800702,NA,16.73370000000000,16.67530000000000,15.64580000000000,49.05050000000000,65.4367,1080999791057,16.6103,0.9645,15.6458,33.3436,16.6714,0.5533,16.1181,0.0817,15001.0971,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080999966096,NA,16.53940000000000,16.69740000000000,15.72670000000000,49.22340000000001,65.5947,1080999957160,16.6203,0.8936,15.7267,33.4047,16.7123,0.4793,16.2330,-0.0871,15017.7074,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081000131588,NA,16.54920000000000,16.68600000000000,15.83880000000000,49.40290000000000,65.7315,1081000123363,16.6613,0.8225,15.8388,33.4967,16.7287,0.5530,16.1757,-0.0657,15034.3277,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081000297336,NA,16.57480000000000,16.67440000000000,15.96230000000000,49.50860000000000,65.8311,1081000289976,16.6983,0.7360,15.9623,33.5641,16.6805,0.5514,16.1291,-0.0131,15050.9890,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081000466836,NA,16.95000000000000,16.63090000000000,15.73880000000000,49.25870000000000,65.5120,1081000456959,16.7265,0.9877,15.7388,33.5463,16.7001,0.5834,16.1167,0.0674,15067.6873,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081000634870,NA,16.80340000000000,16.64570000000000,15.89840000000000,49.05700000000000,65.3543,1081000624224,16.9630,1.0646,15.8984,33.5199,16.6017,0.6771,15.9246,0.0808,15084.4138,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081000813371,NA,17.85010000000000,16.66750000000000,14.47990000000000,47.81390000000000,64.1717,1081000793854,16.4316,1.9517,14.4799,33.1586,16.6070,0.7987,15.8083,0.2955,15101.3768,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081000973081,NA,15.97100000000000,16.67990000000000,15.12810000000000,48.53190000000000,64.8806,1081000958170,16.6192,1.4911,15.1281,33.3340,16.6890,0.6878,16.0012,-0.2483,15117.8084,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081001136375,NA,16.32940000000000,16.66020000000000,15.39730000000000,48.88940000000000,65.2114,1081001124362,16.5986,1.2013,15.3973,33.4038,16.6869,0.6855,16.0014,-0.0410,15134.4276,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081001301653,NA,16.52780000000000,16.72950000000000,15.54810000000000,49.00380000000001,65.4131,1081001290348,16.6786,1.1305,15.5481,33.4921,16.6422,0.7364,15.9058,-0.1309,15151.0262,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081001469940,NA,16.82870000000000,16.65130000000000,15.39480000000000,48.95840000000000,65.2357,1081001457134,16.6754,1.2806,15.3948,33.4557,16.7833,0.8943,15.8890,0.0273,15167.7048,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081001636927,NA,16.69870000000000,16.64530000000000,15.36400000000000,48.90810000000000,65.1823,1081001623888,16.6679,1.3039,15.3640,33.5636,16.6484,0.5945,16.0539,0.0301,15184.3802,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081001803320,NA,16.63930000000000,16.65770000000000,15.46120000000000,48.88750000000000,65.2007,1081001790567,16.7365,1.2753,15.4612,33.5441,16.6187,0.5666,16.0521,0.0102,15201.0481,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081001971112,NA,16.77920000000000,16.63600000000000,15.58110000000000,48.75500000000000,65.0575,1081001957932,16.8991,1.3180,15.5811,33.4263,16.6467,0.7495,15.8972,0.1005,15217.7846,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081002142791,NA,17.16790000000000,16.67690000000000,14.81870000000000,48.21380000000000,64.5665,1081002126923,16.4055,1.5868,14.8187,33.1739,16.6267,0.6777,15.9490,0.2222,15234.6837,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081002305507,NA,16.27160000000000,16.66680000000000,15.20910000000000,48.60810000000000,64.9617,1081002290978,16.6620,1.4529,15.2091,33.3951,16.6659,0.7696,15.8963,-0.2613,15251.0892,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081002470443,NA,16.49360000000000,16.66300000000000,15.30970000000000,48.79800000000000,65.1311,1081002457598,16.5942,1.2845,15.3097,33.3990,16.6835,0.8009,15.8826,-0.0010,15267.7512,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081002635808,NA,16.53650000000000,16.69550000000000,15.48290000000000,48.90250000000000,65.2901,1081002623540,16.7097,1.2268,15.4829,33.4883,16.6410,0.8326,15.8084,-0.1013,15284.3454,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081002802403,NA,16.65950000000000,16.63580000000000,15.48890000000000,48.96060000000000,65.2664,1081002790637,16.6655,1.1766,15.4889,33.4196,16.7176,0.5205,16.1971,0.0739,15301.0551,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081002970300,NA,16.78970000000000,16.72410000000000,15.35530000000000,48.79270000000000,65.2008,1081002957292,16.6561,1.3008,15.3553,33.4717,16.6218,0.5593,16.0625,-0.0586,15317.7206,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081003135355,NA,16.50550000000000,16.60940000000000,15.53390000000000,49.03730000000000,65.3047,1081003123853,16.6841,1.1502,15.5339,33.4374,16.7501,0.7072,16.0429,0.0467,15334.3767,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081003303983,NA,16.86280000000000,16.65510000000000,15.30370000000000,48.76970000000000,65.0970,1081003290694,16.6326,1.3289,15.3037,33.5034,16.5952,0.8554,15.7398,0.0290,15351.0608,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081003470048,NA,16.60650000000000,16.67620000000000,15.45040000000000,48.76570000000000,65.1667,1081003457020,16.7532,1.3028,15.4504,33.4660,16.6025,0.4669,16.1356,-0.0436,15367.6934,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081003637471,NA,16.74230000000000,16.67430000000000,15.29300000000000,48.74670000000000,65.0987,1081003624552,16.5849,1.2919,15.2930,33.3153,16.7233,0.5283,16.1950,0.0789,15384.4466,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081003798663,NA,16.11920000000000,16.66850000000000,15.83220000000000,49.28160000000000,65.6480,1081003790401,16.6584,0.8262,15.8322,33.4537,16.6541,0.7455,15.9086,-0.0836,15401.0315,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081003968403,NA,16.97400000000000,16.66430000000000,15.53530000000000,49.02210000000000,65.3383,1081003956985,16.6771,1.1418,15.5353,33.4494,16.7145,0.5532,16.1613,-0.0059,15417.6899,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081004135754,NA,16.73510000000000,16.66350000000000,15.47910000000000,48.91610000000000,65.2667,1081004123756,16.6789,1.1998,15.4791,33.4868,16.6291,0.7827,15.8464,0.0136,15434.3670,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1081004303048,NA,16.72940000000000,16.66620000000000,15.43090000000000,48.84940000000000,65.2035,1081004290545,16.6812,1.2503,15.4309,33.4370,16.6627,0.8062,15.8565,0.0127,15451.0459,NA,NA,NA
